Gene,ExomiserScore_increasedBP,BrainPutamenbasalganglia_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,Liver_GTExTPM,WholeBlood_GTExTPM,Testis_GTExTPM,AdrenalGland_GTExTPM,Effect_HF_Median,gene_damage_index_score,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,H3k4me1_count
NAPGP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005001250416822,141.53065985714284,0.14251323148571435,0.15486816384730107,0.06434717042857145,58.385714285714286
NAPGP2,0.2717795417571428,12.831135,17.69684857142857,10.292774285714282,21.841126902857145,27.013347142857143,11.155165142857143,10.227557614285718,37.36872428571428,25.04975285714287,-0.0142743978347728,618.3570225714286,0.5014604140857143,0.2764305841287984,0.08916440767142861,88.44285714285714
NAPRT,0.505227795,13.0347,42.1369,17.5602,32.1077,23.5154,92.8506,62.2103,59.4422,49.8037,0.0653628662191505,1189.3236404285717,0.5643549643714287,0.3232425304571502,0.093616779,207.5857142857143
NAPSB,0.0,1.46814,1.80152,0.202029,158.62,0.0307557,1.34224,31.3759,3.78712,1.59636,0.008344373570395,814.574977142857,0.3605187924571429,0.2029712724240418,0.10098599071428573,16.0
NARS1,0.0,12.15385232857143,17.879512571428567,10.31925042857143,20.479138057142862,21.121130285714283,9.92427014285714,11.532688714285714,29.820926142857154,21.36796428571429,0.003945043022588,1071.2550035714285,0.37890067032857144,0.3527944024428581,0.077864681,133.45714285714286
NARS1P2,0.06429025885714286,19.599806428571423,21.91737128571429,14.374813428571427,23.65461042857144,33.259855285714266,13.66226857142858,16.62576157142857,51.27123071428571,31.828354285714283,0.0438145055072305,1130.3975117142852,0.2557851054714285,0.5184526409425537,0.0675461887619048,126.17142857142858
NASPP1,0.021579961485714286,12.778598857142859,19.04773571428571,9.716031428571428,19.78208737142857,24.044444428571428,12.011593999999999,12.075314285714283,38.97828071428571,24.020488571428576,0.0215755645176797,1444.8014163346943,0.34116742431428576,0.4457302429196192,0.07585165392380956,126.54285714285714
NAT8B,0.0,0.0,6.17816,0.0638381,0.0,0.0,0.578038,1.35654,0.387591,0.430111,-0.0140674995737851,2727.4025845714286,0.3667784036714285,0.40204369840595705,0.089659841,303.45714285714286
NATD1,0.03571553441428571,3.64166,9.64783,9.16908,1.30018,15.449,3.76626,43.8268,17.096,8.71078,0.0116559111373112,749.0542521428571,0.342678698857143,0.38870416292591026,0.07453345087142861,165.74285714285713
NATP,0.0,0.0206215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0282389935722939,756.6088284285715,0.21142867855714295,0.3694318806488298,0.08086871975714281,34.628571428571426
NAV2AS2,0.14295175035714283,12.695727571428572,21.546844285714297,10.45317042857143,18.427357417142858,21.12392414285714,11.186137857142855,9.571719142857146,35.73400914285715,24.610033,-0.0101979714431547,1094.5736193571427,0.24552000177142866,0.3399334884025296,0.06225806848571431,52.32857142857143
NAV2AS3,0.3858958038857143,13.027936571428572,17.839745714285712,9.850107,21.65448988571429,24.511309999999987,11.315341428571426,9.84155697142857,61.92331057142858,22.80184857142858,0.0058826631581555,959.7350852857143,0.4271419913285715,0.12697428316953852,0.09345391924285716,98.18571428571428
NAV2AS4,0.04286891141428571,15.674221571428571,20.787633857142858,12.487826714285713,19.168660657142862,28.90959128571429,11.771384,13.915299799999994,51.685840999999996,29.412884285714284,0.0288783354103854,1907.9686856190483,0.34396289162857147,0.47774847465714326,0.07295672645714288,264.37142857142857
NAV2AS5,0.08578576144285714,12.475629142857148,18.161042714285717,9.50998528571429,19.904509788571428,25.047102999999996,12.122047571428574,9.107627142857146,42.416743428571436,27.896422857142863,-0.0059074144644665,822.4213984285713,0.2923143000285714,0.26767733517928527,0.07384711091428572,44.41428571428571
NAV2AS6,0.1864531048857143,20.339827571428568,25.197459999999996,18.344364428571435,33.333255714285706,43.40971000000001,29.45194371428572,22.84282398571429,88.78576714285714,54.94362285714286,0.062293754095227,1223.4915835714285,0.337353165157143,0.5396338691542859,0.07302024964285718,161.6
NAV2IT1,0.300198635,13.527434571428573,20.05457414285715,9.831545714285717,20.926526702857146,24.422901428571418,11.708696428571429,9.077351714285717,39.360054857142856,24.516185285714293,0.0106506074655193,650.8730667142855,0.30887391115714297,0.04584003904616058,0.0795501258857143,85.05714285714286
NAXD,0.500116884,43.7051,56.9792,24.039,55.6308,46.6618,61.1217,10.0986,95.2626,82.9334,0.0075802109278287,350.9087832857143,0.4510626809857142,0.35652229543931546,0.05262641,100.95714285714286
NAXE,0.502128164,34.3579,61.7139,44.3858,53.5167,50.8766,34.0488,14.4663,56.5708,60.0397,0.0039114056834598,116.32078885714284,0.6600248609285714,0.21696748214285716,0.200668731,83.6
NBAT1,0.0,0.232258,0.337695,0.0206724,0.0,0.0712891,0.0,0.0,0.0767378,0.0,-0.0048492405474904,914.3263655714287,0.3502897852285714,0.12026381685914847,0.07518725241428574,51.385714285714286
NBEAP2,0.014285735485714286,11.135558000000001,18.43417571428572,10.120922285714288,19.31156371428571,23.47386442857142,10.976228285714289,11.768274471428569,34.77030742857144,24.137272857142857,-0.009020563221083,967.5190978571426,0.2908776193571429,0.46725268079354265,0.07401675527142855,50.48571428571429
NBEAP6,0.0930379111857143,13.927800000000003,19.214972571428568,10.650109142857149,26.407918628571434,31.925588571428566,12.524176285714294,10.982909857142857,40.99393000000001,25.17674428571429,-0.0322783869619428,849.140002857143,0.4421025083428573,0.6059973524571428,0.0843635435142857,155.63571428571427
NBPF1,0.0,2.03016,2.11604,0.862919,0.533058,5.20766,1.70396,0.297237,9.12198,10.2838,0.0200378937365074,1224.5753238571426,0.2932447635571428,0.142771282287818,0.054433199,113.05714285714286
NBPF13P,0.0,0.00919291,0.0549015,0.0378995,0.0340468,0.0308089,1.93076,0.026912,1.33186,0.010146,-0.0080364703131913,2126.666614857143,0.1771647944428572,0.0665261224432559,0.061620395571428586,104.0
NBPF13P,0.0,0.0,0.0,0.0,0.0395796,0.0166573,5.44617,0.0,0.0856821,0.0,-0.0080364703131913,2371.7023841428577,0.17189732505714295,0.1387699930405769,0.06331725718571429,104.0
NBPF14,0.0,0.516939,1.02533,0.335984,0.381169,3.9214,0.992774,2.02148,4.07525,0.92107,0.0214776941762296,1056.5062454285714,0.20855259845714286,0.0613698818164935,0.051636578,75.91428571428571
NBPF18P,0.2444248028428572,12.298135285714288,18.177311428571432,10.963471571428569,22.44784451428572,26.392858571428565,11.476706714285713,8.683705285714282,38.904039714285716,24.335744285714295,-0.0231769267888575,952.3816511428574,0.4478793731571429,0.31095027972857137,0.08223489228425326,88.0
NBPF19,0.057175232971428576,0.460265,1.21946,0.330575,0.440031,2.84815,0.903206,2.10695,3.13274,0.983559,-0.0468777939156239,1035.3586984285712,0.19856815590000007,0.09724336506396762,0.053038083,59.65714285714286
NBPF21P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15475,0.0,-0.0102448244702566,222.63452071428577,0.13969379355714287,0.054615488079988395,0.06819834604285717,29.442857142857143
NBPF22P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26407,0.0,-0.0020530635215367,627.9103151428575,0.14767133717142858,0.021553681476739646,0.06866526908571433,34.82857142857143
NBPF25P,0.0,0.462843,0.556775,0.179905,0.330963,1.78983,0.611448,0.219068,9.94786,2.25698,0.0193025022544974,966.4285534285711,0.15387007951428577,0.04075824937939831,0.05707990754285716,21.042857142857144
NBPF26,0.007143192928571429,0.688106,1.80813,0.638298,1.64274,6.15985,1.62329,2.43549,4.67812,1.63694,0.0202372586225093,443.9946787142857,0.2250420284857143,0.0763637896036029,0.052968602,78.42857142857143
NBPF2P,0.0,0.302459,0.629214,0.219025,0.168581,3.79831,0.14043,0.122587,6.49389,1.16804,0.0214793881715371,784.7703661428573,0.18459178014285718,0.31013913961971945,0.05729056374285716,25.7
NBPF5P,0.0,0.0291869,0.0,0.0,0.0,0.0,0.0,0.0,1.93972,0.0,-0.0069782917400111,909.912900714286,0.14788496685714292,0.060852365448878384,0.06040711234285717,59.82857142857143
NBPF7P,0.07860048981428572,11.820697714285716,19.10927571428571,9.094964714285718,20.018743988571423,24.760222999999996,11.145101142857138,11.750696628571431,38.18484185714285,24.146748571428574,-0.0015058125669415,1223.1975785714283,0.43445783004285726,0.26317102233833667,0.0844157133238095,74.34285714285714
NBPF8,0.0,0.947051,3.11563,1.24607,10.5807,13.2015,11.9025,1.72422,3.72245,4.53292,0.007581190020313,658.8870447142858,0.29447806747142846,0.10409954444162577,0.052968602,122.8
NBPF9,0.0,1.32088,3.66692,1.50804,7.71159,14.9449,6.49045,0.831528,6.99236,4.16355,-0.0648731539407739,994.5822845714285,0.3539378364285714,0.15928889761439802,0.051636578,83.45714285714286
NBR2,0.0,2.95116,5.89474,1.19653,7.06983,5.64988,4.46409,1.96031,9.3518,4.40542,0.033985881453159,609.6850268571433,0.2782798441142858,0.2869060639733508,0.061967082528571436,121.0
NCAM1,0.0,47.9423,2.41394,38.2091,0.0822967,0.440754,0.578802,0.849388,4.59696,27.3277,-0.0013824551510456,1534.73665,0.46826699124285726,0.14271506161511538,0.200782671,17.0
NCAM1AS1,0.057155837371428576,13.56110171428572,18.73964842857143,10.021319714285719,19.823873788571426,24.887028714285705,12.057643714285714,10.656357571428572,40.439189999999996,24.82469571428572,-0.0058661830306916,810.0821474285713,0.3067116738,0.2988555267142858,0.07335016166785714,52.44285714285714
NCAPD2P1,0.0,0.0,0.0807838,0.0,0.168664,0.0,0.0,0.0,0.0403944,0.0,0.0194717029785973,642.2888129999999,0.18486617091428575,0.11231614696425639,0.06532030931428572,8.0
NCAPGP1,0.0,0.0,0.061145,0.0,0.0630354,0.0181094,0.33253,0.0,0.108894,0.285293,0.0070451247266372,809.1356365714286,0.15670964627142864,0.08291290375060464,0.06539850848571428,34.042857142857144
NCBP2AS2,0.05721569307142856,14.322029571428573,22.668575571428573,10.600490714285714,25.272223057142863,32.016732857142856,14.34854142857143,15.442775571428573,47.1475157142857,28.370861428571427,-0.034369937213132,837.3187768571429,0.36828924261428586,0.7204374044571429,0.0694100851,83.48571428571428
NCBP3,0.50007375,4.65996,9.03438,3.56475,12.2996,14.8591,4.15209,4.20498,14.9843,8.40069,-0.0023046536752892,493.35198442857137,0.48610848802857165,0.26079347699713706,0.091571277,125.45714285714286
NCF1B,0.0,0.225176,0.322928,0.307733,47.0894,0.0,0.426684,56.7541,0.350884,0.650338,0.023228125355522,2321.6205861428566,0.36220786255714293,0.1829342676389525,0.091172598,135.28571428571428
NCF1C,0.0,0.494346,0.720726,0.643765,120.2,0.0,0.983531,119.128,0.802811,1.22931,-0.0061997267385458,2131.198542142857,0.3419316124000001,0.1876300255619019,0.09095901,101.94285714285714
NCF4AS1,0.49510242218571443,12.046687428571433,17.802709857142855,9.739094571428573,19.72500688571429,24.97912142857143,11.945797285714283,10.99314582857143,37.85496485714287,24.278377142857153,0.0066577876640665,689.3152665714283,0.4719275239000001,0.10444698455576035,0.09991465147142854,92.64285714285714
NCK1DT,0.4775904576,12.744279714285716,17.78430714285714,9.886533428571425,20.675729600000007,24.230376999999994,11.232865999999996,10.170222114285714,37.437392,23.58611571428572,0.0061311659302403,507.0239771428572,0.4493720108000001,0.08678884829969508,0.08638512724285716,94.37142857142857
NCKAP5AS1,0.02143216131428571,24.521034571428576,27.80178442857143,17.176362428571426,21.302457457142854,30.458523999999983,18.240860142857148,38.96595821428569,64.9104042857143,35.24081857142857,-0.0463823478633878,906.5908690000002,0.40144219894285715,0.6276183420057591,0.0726397777,66.1
NCKAP5AS2,0.3858958038857143,13.027936571428572,17.839745714285712,9.850107,21.65448988571429,24.511309999999987,11.315341428571426,9.84155697142857,61.92331057142858,22.80184857142858,0.0058776834667662,959.7350852857143,0.4271419913285715,0.12697428316953852,0.09345391924285716,98.18571428571428
NCLP1,0.0,0.110853,0.148246,0.111733,0.143266,0.14202,0.0743689,0.0465768,0.705042,0.157587,-0.0028911754227333,371.36373199999997,0.15764990331428572,0.15407531311431444,0.06215319291428575,3.0
NCMAPDT,0.07866166341428571,11.532097142857145,18.880991428571424,9.68426814285714,19.327317502857134,23.672951571428566,11.226814571428568,10.438963199999998,43.0692,23.485312857142862,-0.0017678959757807,1060.9958305714292,0.3310936160571427,0.32158031588605707,0.07120161288571428,61.98571428571429
NCOA4P1,0.014285953585714285,14.699134999999998,19.19889642857142,12.387922142857148,18.697727501428574,29.360959999999995,12.089755285714286,16.517267914285714,43.68759114285715,26.97545428571429,0.0241654242071923,1352.635973,0.3574621983857143,0.5096251602218576,0.07379432317142857,288.5857142857143
NCOA4P2,0.0,0.050451,0.046384,0.0,0.174279,0.0,0.0,0.0,0.352689,0.0,-0.0099483208551881,575.1490294285715,0.18768290404285712,0.11156045530725656,0.06780986748571428,16.542857142857144
NCOA4P3,0.0,0.0,0.0,0.0,0.0409667,0.0360323,0.0,0.0128375,1.84604,0.0,-0.0349786832978575,635.7242677142856,0.30812461580000017,0.17765467259314588,0.07285895409999998,11.371428571428572
NCOA5LP,0.04300899008571428,12.021875285714287,20.160488571428573,9.226363571428571,18.007469371428567,20.86142457142856,11.937461714285718,8.721155142857143,33.864060142857134,26.686871428571422,0.0228656464851928,1129.5256395714287,0.29720854574285727,0.3622376913142859,0.06273158324285719,104.91428571428571
NCOA7AS1,0.04289236334285714,11.957991000000003,19.250657142857133,9.147344857142858,18.21283684571428,22.81695728571429,11.490890857142858,9.22819662857143,40.850955571428564,24.41849857142858,0.0007996801705642,1067.902055,0.3313744259428571,0.23103346761758167,0.07481675232857145,68.94285714285714
NCOR1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27961,0.0,-0.0171776954461811,490.5488005714287,0.2504224321142858,0.11937754095891953,0.07421446872857142,20.057142857142857
NCOR1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02118,0.0,-0.002836026999813,696.4104131428571,0.13572342395714287,0.16378550190623523,0.059836265285714306,74.1
NCOR1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21966,0.0,0.0091480288969886,616.9446928571431,0.14270250151428576,0.11082324593971866,0.05817332155714286,57.22857142857143
NCOR1P4,0.24993335481428575,25.877481714285718,26.940922999999994,19.253025428571426,30.53738044285715,54.026172285714274,15.834312428571424,15.761484385714285,56.70904128571429,37.10369571428573,-0.0775248800634251,1201.3486812857143,0.621849002185714,0.5850239946525714,0.15941195885714282,127.62857142857143
NCR3LG1,0.50026578,0.563565,0.527557,0.303534,1.33349,4.73635,0.208963,0.136085,3.86172,0.724126,0.004350522737258,408.46733,0.3496004555714286,0.04692331415408281,0.070092567,30.0
NCRNA00250,0.05031439881428572,0.0846509,0.0,0.0617222,0.0,0.0,0.147475,0.0,4.98958,0.114586,-0.0356629464953522,2157.4955608571427,0.19133245875714291,0.33065392259437015,0.06594916831428574,212.9142857142857
NDE1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183551,0.0,-0.0120523385426137,538.8410781428572,0.2642909389857145,0.17154430842059204,0.07216568124285713,4.0
NDFIP1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420436479976793,395.1580807142858,0.31912050944285736,0.1605737576398915,0.06511672854285712,13.2
NDFIP2AS1,0.09319162427142857,12.520244714285715,20.05903714285715,10.356997999999997,21.056626617142864,27.220741428571422,11.172964714285717,10.685396285714287,41.584720571428576,24.166241000000007,-0.0081309668999302,1134.8151187346941,0.4666007191142858,0.30050931689284044,0.08502168248333329,120.01428571428572
NDNFAS1,0.24342450327142862,13.12577142857143,19.523992857142865,10.34298057142857,19.399100902857143,28.174321428571428,11.508216428571428,12.063350714285713,42.08981285714287,24.230218571428576,-0.0123701963679747,1052.6857644285712,0.49390330172857133,0.3028638680112856,0.09076623025000004,96.92857142857143
NDST1AS1,0.5219488836285715,12.188929428571432,17.758742714285717,9.915348142857143,20.018986371428575,26.186024285714282,46.74514185714286,19.008572428571423,42.47919128571429,39.66410571428571,0.0069049735011804,929.3847347142856,0.5521732011428574,0.177434302510204,0.12178589225714292,158.55714285714285
NDUFA12P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116987554467304,834.5964489999999,0.23360305961428593,0.2861255071142857,0.06100092810000001,4.4714285714285715
NDUFA3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0100190232124342,354.94258428571436,0.20749891040000018,0.4033425180102586,0.06668404547142859,15.642857142857142
NDUFA3P4,0.0,2.38818,0.348467,0.0,0.0,0.0,0.0,0.0,1.55121,0.332223,-0.0119001114240339,785.5211224285715,0.3709859861142858,0.19577048471023153,0.07182673222857143,33.0
NDUFA4P1,0.18574760155714284,13.430916714285713,18.347312857142857,10.690780714285713,24.775202342857142,31.41435571428572,11.569797142857142,14.166677514285718,39.20068285714286,25.785862857142863,-0.0274585592966051,787.4256758571429,0.49562083147142866,0.5478550821797143,0.08365819192857138,150.81428571428572
NDUFA5P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179566,0.0,-0.0269910018645857,1610.3839381428572,0.12855368934285707,0.18759071103466338,0.06719935535714287,76.22857142857143
NDUFA5P11,0.0,0.0987025,0.0,0.188952,0.255167,0.138239,0.0834992,0.0,0.284986,0.294666,0.0395956428583544,1360.4902195714292,0.2348143264,0.1175822935784286,0.06380331260000002,22.1
NDUFA5P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366672819267342,1457.3231647142861,0.22309568745714303,0.3363205875717143,0.058674492328571456,41.857142857142854
NDUFA5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0347260293950817,614.1101215714286,0.21829640077142876,0.4213504580226938,0.06665298442857143,19.885714285714286
NDUFA5P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0874957,0.0,-0.0124765089559347,568.6696861428572,0.26830070310000015,0.1610525735027718,0.07133600000000004,13.0
NDUFA5P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0309840874781561,973.6127618571426,0.22275649728571442,0.3736919807143299,0.07106430520476187,8.0
NDUFA5P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234625604975902,690.2628752857141,0.21737501848571444,0.37517401668575867,0.06889684981428572,9.414285714285715
NDUFA5P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007112971037376,434.12071385714296,0.21416059858571448,0.2933079856,0.06443008418571429,16.32857142857143
NDUFA6DT,0.014436918200000003,13.558013428571428,19.576005571428567,10.317449000000002,18.912072657142858,24.85388871428572,11.059820285714284,10.470543800000002,36.27976485714285,23.929120000000005,0.0208217108962394,1353.6325938571422,0.37323665121428573,0.16382763527859426,0.07551619217142862,135.24285714285713
NDUFA9P1,0.0,0.0258144,0.117722,0.0453281,0.0246056,0.0303135,0.103875,0.0,0.146995,0.0509806,-0.0065816113655544,448.39519657142864,0.20316976585714291,0.15016921911313263,0.06787977085714285,2.0
NDUFAF2P1,0.18731594255714287,12.440545857142858,18.790801428571427,10.59260857142857,21.571798314285715,26.538091428571427,11.459469,10.696659714285714,39.45800471428572,23.93863857142858,-0.0227860187153629,1035.903487142857,0.47011694182857156,0.28822636235714627,0.08187793171571428,73.5
NDUFAF2P2,0.014437810428571427,12.215179285714289,18.602678571428566,11.12503042857143,18.204351228571426,25.113355857142853,11.492017999999998,11.864482142857144,33.89179914285715,24.94399571428572,0.0219376015179012,1618.6204852142857,0.326192416557143,0.42613632236550153,0.07460106128571432,134.4857142857143
NDUFAF4P3,0.0,0.707904,1.48361,0.221324,0.0,0.597809,0.217957,0.0,1.44484,0.474475,0.0254069462769262,808.2365515714289,0.20107593311428576,0.12024979296112867,0.05905387268571429,70.07142857142857
NDUFB10P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309447,0.0,-0.0216169722249669,590.1182832857144,0.14295763044285723,0.04519451357876207,0.06597737113333335,32.82857142857143
NDUFB11P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173743,0.0,0.0216194335247431,1092.3917598571431,0.1922649820000001,0.12229527275532226,0.05887198027142857,30.0
NDUFB2AS1,0.17988995852857145,13.162111142857142,18.145024285714285,10.928382428571426,21.85620080000001,25.854009999999995,11.565147285714287,9.294003757142857,40.042652000000004,23.989037142857153,-0.022144387076561,857.188301857143,0.34275628575714284,0.28571022280264224,0.07415076350389611,46.72857142857143
